"","gene_name","AD7M","WT7M","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000029428","Stx2","533.575570303442","432.260247260226","469.726577032231","0.241746648124692","0.0668155207879809","3.61812113822778","0.000296749501967471","0.00746035485738953"
"ENSMUSG00000021775","Nr1d2","4525.95725706361","5342.35297666454","4966.8687396109","-0.205846214770264","0.0570090997264844","-3.61076066378637","0.00030530029506562","0.00766571116185078"
"ENSMUSG00000039953","Clstn1","61459.317804742","68593.0526057619","67023.5447973775","-0.147896129150108","0.0409633063990385","-3.61045389523487","0.000305661633521288","0.00766571116185078"
"ENSMUSG00000025092","Hspa12a","9255.0620035026","10262.7097798026","10352.0667573151","-0.140055499221762","0.0388371384346263","-3.60622602145403","0.000310682554936291","0.00774804905228136"
"ENSMUSG00000031647","Mfap3l","3652.40460009717","3064.64420412274","3287.76666129863","0.214159315236914","0.0593913404644912","3.60590135804317","0.000311071292821105","0.00774804905228136"
"ENSMUSG00000031903","Pla2g15","1135.91595788428","969.552929845976","966.652687167602","0.199323460495436","0.0553008283055286","3.60434855322969","0.000312936859789682","0.00774804905228136"
"ENSMUSG00000037225","Fgf2","307.77996846762","238.229537178647","248.924403452862","0.267107052583802","0.0741093137898689","3.60423054706947","0.000313079061874867","0.00774804905228136"
"ENSMUSG00000037649","H2-DMa","499.363080993399","395.446957528101","412.838353069543","0.256105007206772","0.0710328617623952","3.60544402763108","0.000311619653025904","0.00774804905228136"
"ENSMUSG00000062591","Tubb4a","44645.6331594719","50305.0541731452","48525.3048280165","-0.158803879115337","0.0440587577855561","-3.60436578553285","0.000312916099244125","0.00774804905228136"
"ENSMUSG00000032667","Pon2","2203.05184571063","1938.59020139877","1930.69787523206","0.167768484186989","0.0465571007153777","3.60349939341424","0.000313961480405355","0.00776057064575107"
"ENSMUSG00000039701","Usp53","1219.29198784409","1015.85736300605","1066.96016846522","0.219868603198786","0.0610404101666919","3.6020171325579","0.000315757548708927","0.00779561900195751"
"ENSMUSG00000034135","Sik3","7709.47310231569","8750.90375987185","8170.65145900873","-0.16685790646903","0.0463430943840515","-3.6004912638387","0.000317616501079197","0.00783213417433928"
"ENSMUSG00000058624","Gda","10279.6442221623","11823.7157345955","11975.048200898","-0.180727547148549","0.0502199477097372","-3.59872033704861","0.000319786849135503","0.00787623165463369"
"ENSMUSG00000026657","Frmd4a","2439.80220706096","2192.78882140633","2325.17273896744","0.14422200472977","0.0401010864246039","3.59646128293628","0.000322575569497595","0.00792692506654578"
"ENSMUSG00000027803","Wwtr1","865.312088463055","717.497194216604","774.639529196192","0.222866598722381","0.0619694289370518","3.59639587688903","0.000322656648935031","0.00792692506654578"
"ENSMUSG00000035681","Kcnc2","4642.19682801036","5205.82444004057","5051.71870771224","-0.153148581467778","0.0425908378695597","-3.59581048714788","0.000323383166673053","0.00792692506654578"
"ENSMUSG00000041268","Dmxl2","10228.1800929132","11195.1223461176","11253.3832153295","-0.124262677838305","0.034556082009953","-3.59597126209259","0.000323183479126795","0.00792692506654578"
"ENSMUSG00000026834","Acvr1c","873.264878462458","659.030351578394","761.5723055829","0.275740697673836","0.0768021015135786","3.59027542527707","0.000330328729624106","0.00807796768825734"
"ENSMUSG00000031591","Asah1","1980.2038536594","1739.32789778427","1787.20913308921","0.169710706191185","0.0472894279347406","3.58876631845465","0.000332246480300961","0.00811523837844114"
"ENSMUSG00000026585","Kifap3","11252.9029070848","12375.7393195938","12429.0993134735","-0.130133174246528","0.0362866109075583","-3.58625870511985","0.000335456173845017","0.00818393967315388"
"ENSMUSG00000109946","Brd3os","1010.60458686908","1149.88173303662","1101.90522734421","-0.169279102806817","0.0472201831800679","-3.5848887362697","0.000337221937747527","0.00821729343577454"
"ENSMUSG00000031938","4931406C07Rik","963.988610523175","839.731920047627","903.618063015372","0.178191353448893","0.0497298653645567","3.58318592143008","0.000339428832062645","0.00826130504483049"
"ENSMUSG00000021340","Gpld1","1156.44786028199","972.496927586715","1024.92765122628","0.212051342951546","0.0592079510801903","3.58146733813414","0.000341669857683673","0.00829789410964827"
"ENSMUSG00000022323","Rida","1107.88528600511","902.300940887947","955.678327884897","0.236918738300486","0.0661522556940737","3.58141586881232","0.000341737186470598","0.00829789410964827"
"ENSMUSG00000031642","Sh3rf1","1654.04827306375","1880.05244602148","1867.36725598896","-0.168064149312999","0.0470068576201702","-3.57531130183192","0.000349811407986946","0.00847398610534769"
"ENSMUSG00000021217","Tshz3","2114.85114552513","2416.71959691811","2388.25345350591","-0.173443378669079","0.0485345036320016","-3.57360981754674","0.000352093476284033","0.00851925705821049"
"ENSMUSG00000056305","Usp39","999.557084238569","1121.96411380238","1069.30995688891","-0.153970449311034","0.0430948506688287","-3.57282707612221","0.000353147975859089","0.00853475442243274"
"ENSMUSG00000073102","Drc1","516.55420591837","425.409828649964","478.42733235218","0.228054465792609","0.0638508252440752","3.57167608908501","0.00035470393747699","0.00856232045794865"
"ENSMUSG00000020038","Cry1","641.470237913271","831.010440116352","732.234764714434","-0.265878969887408","0.0745572396683095","-3.56610533155802","0.000362325791861775","0.00873607742600058"
"ENSMUSG00000030447","Cyfip1","2840.40723986579","2536.1174847629","2690.11504948763","0.151541688460204","0.0425449953068202","3.56191574043755","0.000368158550562948","0.00886634172880278"
"ENSMUSG00000027978","Prss12","700.926371066065","892.238679967814","815.059344775881","-0.257071808032811","0.072212954808214","-3.55991260453963","0.000370978234807848","0.00891342227338437"
"ENSMUSG00000047557","Lxn","1299.32707922636","1089.40101010562","1160.35758907249","0.214013946763639","0.0601166443985543","3.5599782540222","0.00037088550519054","0.00891342227338437"
"ENSMUSG00000022377","Asap1","8553.61419304664","9707.59672060806","9508.73580407435","-0.166345947336534","0.0467839044845859","-3.55562343864097","0.000377083847731409","0.00902855228917885"
"ENSMUSG00000050822","Slc29a4","755.591595911248","493.066736290632","535.567039566628","0.291683582919784","0.0820267123714531","3.55595847361177","0.000376603565345069","0.00902855228917885"
"ENSMUSG00000020589","Fam49a","10182.813388822","11296.7440512989","11300.5241132603","-0.140460576024765","0.0395263387039032","-3.55359440389795","0.000380004782860186","0.00907750446482877"
"ENSMUSG00000020773","Trim47","196.938653173664","139.299392846016","148.234999918279","0.29021325383363","0.0816675910277324","3.55359145753523","0.000380009039686986","0.00907750446482877"
"ENSMUSG00000037014","Sstr4","393.050148429373","492.064524472257","488.220150668893","-0.246587616862379","0.0693978686054849","-3.55324481597825","0.00038051016942531","0.00907895502627634"
"ENSMUSG00000032540","Abhd5","415.242640471678","347.856272385803","390.324273503634","0.213734651807824","0.0601865282134478","3.55120420054513","0.000383472771344215","0.00913906494943466"
"ENSMUSG00000050953","Gja1","9002.39710535158","7800.80009215265","8205.83978868734","0.183598871950826","0.0517121652145248","3.55040001108399","0.000384646218908866","0.00915644549977629"
"ENSMUSG00000038910","Plcl2","2878.24487196023","3359.914650791","3251.72525110835","-0.194765933161527","0.0548645317372677","-3.54994250373285","0.000385315295809206","0.00916179333691671"
"ENSMUSG00000022856","Tmem41a","358.699876153068","434.405443323635","400.801469987039","-0.224288052373529","0.0632003927021768","-3.54883953697022","0.000386932792679956","0.00918965382614895"
"ENSMUSG00000066441","Rdh11","1291.73228518643","1080.47287087771","1149.32775402695","0.215944297731098","0.0608776365547931","3.54718596108337","0.000389369647403496","0.00923688755031422"
"ENSMUSG00000012076","Brms1l","2046.76887912364","2241.30257114613","2174.76297953185","-0.124485482911802","0.0351027021678853","-3.5463219417248","0.000390648639554732","0.00925657667174805"
"ENSMUSG00000021457","Syk","278.815872475573","210.455787890359","215.104072314249","0.2751727921102","0.077609138877333","3.5456235707644","0.000391685293236714","0.00927048486805379"
"ENSMUSG00000025738","Fbxl16","47354.8144432648","53972.9860805412","52441.7987637116","-0.170783511891869","0.0482250566850522","-3.54138540483676","0.000398031715044553","0.00940988968537093"
"ENSMUSG00000030303","Far2","1241.93561975952","1395.25406782351","1365.00478997708","-0.154900095303422","0.0437875768572348","-3.53753521937191","0.000403880317381633","0.00953721963668082"
"ENSMUSG00000030310","Slc6a1","17515.7882814642","18993.386231792","18498.1902894458","-0.1123236469785","0.0317623504451124","-3.536377044029","0.000405655282936945","0.00956817352144751"
"ENSMUSG00000046879","Irgm1","348.170251790409","258.576277239928","286.661959020401","0.278333808393738","0.078768228096463","3.5335796566717","0.000409972528513552","0.00965895277177928"
"ENSMUSG00000021007","Spata7","765.251536836533","958.33186357944","811.274332645495","-0.248247503127034","0.0703128350792657","-3.53061433018847","0.000414595791288145","0.00975672629840766"
"ENSMUSG00000021671","Poc5","1205.72226461237","1344.45491370829","1310.24614342667","-0.145360709623792","0.0411864415833194","-3.52933402439563","0.000416606937497551","0.00979287573148462"
"ENSMUSG00000091264","Smim13","9395.69529421359","10202.5005844795","10142.2310958419","-0.114019594158027","0.0323766667345598","-3.52165944359921","0.000428854684924907","0.0100578376902468"
"ENSMUSG00000034424","Gcsh","1146.47087103554","1014.80438061399","1001.38411691432","0.160996120631688","0.0457270943555345","3.52080364826858","0.000430241076583754","0.0100788861292887"
"ENSMUSG00000070304","Scn2b","10588.0381885433","11647.9720288418","11498.2175011212","-0.130204080226742","0.0369861023157483","-3.52035148540923","0.000430975270543898","0.0100846256552355"
"ENSMUSG00000015291","Gdi1","21985.9616432048","23609.4056487532","23014.2680788656","-0.0996911228724091","0.0283289222218157","-3.51905808812022","0.00043308187237188","0.0101039926575911"
"ENSMUSG00000021108","Prkch","162.301949508715","122.652703469599","139.980598594776","0.273022203046753","0.0775860889458066","3.5189581889797","0.000433244980912693","0.0101039926575911"
"ENSMUSG00000024816","Frmd8","536.6617681252","426.851698632248","458.797226011712","0.249595534396548","0.0709412526840674","3.51834123240122","0.000434253577231419","0.0101039926575911"
"ENSMUSG00000027895","Kcnc4","4221.92018988814","4631.21139071975","4415.9079791243","-0.127045401928994","0.0361058056980251","-3.518697325066","0.000433671172267318","0.0101039926575911"
"ENSMUSG00000029994","Anxa4","248.881533246967","186.393269655506","195.947347810678","0.275687241054006","0.0783552510447287","3.51842713000347","0.000434113021198253","0.0101039926575911"
"ENSMUSG00000001794","Capns1","5328.34145700604","4794.22025908331","4792.09701471764","0.142545299595339","0.0405313316911714","3.51691626323714","0.00043659149118542","0.0101241097759139"
"ENSMUSG00000022433","Csnk1e","4261.14086212417","4676.91909370238","4416.82290035354","-0.127176088015703","0.0361556311846608","-3.51746280866086","0.000435693401106712","0.0101241097759139"
"ENSMUSG00000045095","Magi1","4817.53380416888","5201.43930653481","5270.74466582599","-0.106999781500636","0.030431106467598","-3.51613181119674","0.00043788353294042","0.0101346335638265"
"ENSMUSG00000032064","Dixdc1","3314.95874490091","3744.07340785733","3743.26292827165","-0.160598965463091","0.0457109663970062","-3.51335747462143","0.000442481729901499","0.0102147378073006"
"ENSMUSG00000047361","Gm973","296.488997765796","232.972870747253","255.677492108874","0.255893866536013","0.0728324331684426","3.51346035555612","0.000442310412981464","0.0102147378073006"
"ENSMUSG00000034570","Inpp5j","2421.45617376874","2690.07751376439","2577.66114939546","-0.141485292852772","0.0402880603141188","-3.51184176526833","0.000445012871728417","0.01026167824461"
"ENSMUSG00000029166","Mapre3","8492.73141886247","9178.39298143287","8644.60426663499","-0.107937940003629","0.0307596902043019","-3.50907110204034","0.000449674673808801","0.0103460305809916"
"ENSMUSG00000026202","Tuba4a","17369.8562012977","19175.2749462745","18843.4048585557","-0.134449927077002","0.0383282582285709","-3.5078538209383","0.000451737196765242","0.0103703366495718"
"ENSMUSG00000000881","Dlg3","8943.5904264576","9660.85587222775","9760.73374660451","-0.107298348246213","0.0306060249450985","-3.50579170077414","0.000455251346674742","0.0104393843289208"
"ENSMUSG00000020709","Adap2","227.827357227194","168.122896181014","172.241974954811","0.279541903583043","0.0798269255851951","3.501849802354","0.000462040007791742","0.0105481226585014"
"ENSMUSG00000066150","Slc31a1","907.480803965381","777.317302381876","832.470375830384","0.194003215190002","0.0553947998604802","3.5021918244786","0.000461447262655659","0.0105481226585014"
"ENSMUSG00000067786","Nnat","7515.836174741","5288.22657036193","5593.53783398783","0.286605875339946","0.0819131032921702","3.49890144337068","0.000467179231251628","0.0106418782897816"
"ENSMUSG00000031791","Tmem38a","3815.15778272275","4176.33979226472","4156.40193622547","-0.12364327717216","0.0353741886824318","-3.49529647964946","0.000473535433962633","0.0107628808943106"
"ENSMUSG00000030720","Cln3","406.938465183723","335.298553141484","347.546510394939","0.225655955561809","0.0645899466326743","3.49366994905761","0.000476429631749555","0.0108167366283228"
"ENSMUSG00000000740","Rpl13","5418.46108644399","4701.94554026004","4781.33512954368","0.181656293649162","0.0520501112210208","3.49002700258974","0.000482971743755078","0.0109532040676688"
"ENSMUSG00000015243","Abca1","1960.46140344528","1583.06467950278","1696.32650912713","0.239711157824432","0.0686922348764614","3.48963981526496","0.000483671970360312","0.0109570304054701"
"ENSMUSG00000041046","Ramp3","220.234169087121","309.899237867447","288.001271887889","-0.282954946693065","0.0811332093431434","-3.48753548619456","0.000487494226167823","0.0110194007373352"
"ENSMUSG00000050538","B230217C12Rik","1508.35180953402","1765.188102762","1721.27485431696","-0.195450445263072","0.0560408728542024","-3.4876409896677","0.000487301923226893","0.0110194007373352"
"ENSMUSG00000026571","Dcaf6","3660.16451187735","4032.9505528843","4039.88033715783","-0.131963388064923","0.0378635165060458","-3.48523856847401","0.000491698439635325","0.0111022599486114"
"ENSMUSG00000002325","Irf9","416.148879506082","313.095226134233","331.070617861701","0.272642587572611","0.0782676120242283","3.48346628345084","0.000494965462586545","0.0111412937850915"
"ENSMUSG00000029636","Wasf3","5490.20079428301","5988.12981819908","5809.34444625639","-0.119595440988686","0.0343356306958031","-3.48312929062648","0.000495588959540574","0.0111412937850915"
"ENSMUSG00000032417","Rwdd2a","501.862522453264","599.228219964287","589.346810301672","-0.212777466667366","0.0610838725897589","-3.4833657010646","0.000495151481359545","0.0111412937850915"
"ENSMUSG00000025217","Btrc","3130.64460657998","3388.29643023414","3357.89438636075","-0.109769207701601","0.0315319920308827","-3.48120117479708","0.00049917042322627","0.0112095841773525"
"ENSMUSG00000042757","Tmem108","1210.31084361047","1377.01693515972","1327.42701514453","-0.168341687036016","0.0483720589720397","-3.4801430952799","0.000501146040074155","0.0112417036084099"
"ENSMUSG00000027439","Gzf1","1415.55563072574","1594.20402426174","1538.55007222539","-0.156934406341832","0.0451157000546478","-3.47848766951949","0.000504251636125962","0.0112868050800616"
"ENSMUSG00000036298","Slc2a13","5981.19118236751","6796.33052621463","6749.4878631052","-0.166880807446634","0.0479793517495425","-3.47817970358938","0.00050483135918961","0.0112875254551994"
"ENSMUSG00000031375","Bgn","944.750946696209","699.045115597728","729.505459353329","0.276929536469995","0.0796282304947472","3.47778086677768","0.000505583063398863","0.011292085430084"
"ENSMUSG00000000275","Trim25","282.697160804998","222.937392657066","224.73984974602","0.253943126716131","0.0730550536269555","3.47605147226164","0.000508854612617204","0.0113528548042248"
"ENSMUSG00000003680","Taf6l","525.731123328317","450.29168200376","455.970043659762","0.194401683819529","0.0559620975503695","3.47380981644862","0.000513124594347864","0.0114124861791966"
"ENSMUSG00000041329","Atp1b2","34923.6585285124","31298.0301278352","31623.2945263788","0.146924879993824","0.0422965371474071","3.47368578854998","0.000513361819230949","0.0114124861791966"
"ENSMUSG00000035181","Heatr5a","571.385534634363","466.445032484165","513.142844373334","0.232324546292635","0.0668981884803475","3.47280773321514","0.000515044178419371","0.0114291019785956"
"ENSMUSG00000020865","Abcc3","153.913978617809","106.011793727316","109.738751220482","0.285795020122991","0.0823452186517856","3.47069356062477","0.000519116052002527","0.011507072486056"
"ENSMUSG00000047735","Samd9l","195.380927463623","144.398761085069","172.387949451697","0.275286227459801","0.0793261624478862","3.47030814254569","0.000519861588864596","0.0115112208962875"
"ENSMUSG00000010066","Cacna2d2","1836.35470554358","2035.26577080245","1912.84483673443","-0.138878357704826","0.0400316947349091","-3.46921005029843","0.000521991168787163","0.0115459741894285"
"ENSMUSG00000026347","Tmem163","632.810941781784","734.652008543042","719.75301814997","-0.188179472103762","0.0542889179838576","-3.46625939680204","0.000527753848183028","0.0116609277387922"
"ENSMUSG00000022175","Lrp10","937.15558948496","802.15691206258","845.788299801235","0.194307750454026","0.0560766618546625","3.46503775416636","0.000530157047654032","0.0117014855860684"
"ENSMUSG00000027010","Slc25a12","5807.4871658922","6378.92939934717","6187.04548808234","-0.128153516441932","0.036991859960244","-3.46437071776497","0.000531473533237485","0.011717996671327"
"ENSMUSG00000029126","Nsg1","6788.07914632376","7451.17119752484","7236.36793371441","-0.127296538698375","0.0367846188696952","-3.46059148116518","0.000538990064891007","0.0118710258415899"
"ENSMUSG00000034422","Parp14","157.710626474649","104.953887182445","129.778252582018","0.284672914769788","0.0823169838635633","3.45825249430447","0.00054369157638706","0.011951197492061"
"ENSMUSG00000056952","Tatdn2","1451.19590268548","1626.19621827156","1542.53635844686","-0.15142401451934","0.043786895833427","-3.45820391322975","0.000543789631217718","0.011951197492061"
"ENSMUSG00000026600","Soat1","1577.31685146825","1386.39913138192","1407.5915372937","0.16804846054004","0.0486165577932879","3.4566096031431","0.000547016703899266","0.0119965418626419"
"ENSMUSG00000005949","Ctns","644.097874206366","548.126079377847","567.006190701641","0.199660770168942","0.057783137089809","3.45534666729189","0.000549585689901431","0.0120400733233985"
"ENSMUSG00000041037","Irgq","5468.14569982535","6032.78535084861","5962.84867594636","-0.133535848494667","0.0386868764975265","-3.45170922504443","0.000557047686866684","0.0121776649679286"
"ENSMUSG00000023033","Scn8a","16821.6801840368","18395.7930628633","18429.4586506766","-0.122643043882752","0.0355410364652851","-3.45074471878569","0.000559042083541308","0.0122083183815721"
"ENSMUSG00000026727","Rsu1","894.43635339465","777.647867902795","833.455622422387","0.179768734798588","0.0521072525249575","3.44997531221754","0.000560637821541154","0.0122213621858461"
"ENSMUSG00000035354","Uvrag","1480.25725148604","1648.42781131582","1575.7702633326","-0.145422622847959","0.0421528879509696","-3.44988516604386","0.00056082506077179","0.0122213621858461"
"ENSMUSG00000055044","Pdlim1","379.720866962811","487.493039434479","401.695906808281","-0.258498539844261","0.0749412042004548","-3.44935129615508","0.000561935136195087","0.0122326217873936"
"ENSMUSG00000004366","Sst","9657.23188166447","10930.614665097","10337.349306081","-0.162618100303164","0.0471490703641424","-3.44902028920674","0.000562624426156947","0.0122347073261872"
"ENSMUSG00000033900","Map9","5131.46542338503","5863.70197694318","5780.65424552591","-0.172482617261567","0.0500232318179858","-3.44805025571241","0.000564648964939381","0.0122544522852831"
"ENSMUSG00000056258","Kcnq3","7962.33826177229","9085.5056541172","9304.98269169429","-0.170926100451082","0.049572309852003","-3.44801565554194","0.000564721303469267","0.0122544522852831"
"ENSMUSG00000097785","B230217O12Rik","181.244693990297","228.009586047087","201.706641700555","-0.246891501236106","0.0716654252385737","-3.44505736782006","0.000570938204516035","0.0123633309727921"
"ENSMUSG00000033124","Atg9a","2555.48044281007","2840.18482197324","2781.0546416541","-0.142081489111773","0.0412605430868075","-3.44351960692444","0.000574194957881771","0.0124208069850291"
"ENSMUSG00000030088","Aldh1l1","2429.02797156199","2062.1378370787","2217.4357587159","0.201265320011679","0.0585166166211166","3.43945586114165","0.000582884824853162","0.0125823776590031"
"ENSMUSG00000032035","Ets1","629.494201195278","502.328630604092","561.948441277373","0.244397093806534","0.0710816534163607","3.43825842619301","0.000585468665906131","0.0126249336272541"
"ENSMUSG00000003949","Hlf","9914.09940179099","12536.4521142974","11647.5839024772","-0.249042827818611","0.0724408637113527","-3.43787767096407","0.000586292496371916","0.0126294877875727"
"ENSMUSG00000068747","Sort1","25343.5899230957","27426.0321523575","27243.9524364089","-0.109443909472194","0.0318497692099417","-3.43625439640646","0.000589816857200397","0.0126921445837017"
"ENSMUSG00000022010","Tsc22d1","13377.1069958698","14291.6372087751","13603.6187230177","-0.0927940166828606","0.0270112093348757","-3.43538919462777","0.000591703381288454","0.0127062137554807"
"ENSMUSG00000027272","Ubr1","2085.23798701626","2324.79228755165","2310.74681393748","-0.145710674741362","0.0424274406070526","-3.43434986076301","0.000593977016736736","0.0127417650364493"
"ENSMUSG00000027953","Slc50a1","865.364455409842","732.800985348489","762.768060312015","0.204536451741567","0.0596067309692167","3.43143212881775","0.000600403349506005","0.0128662318607758"
"ENSMUSG00000022272","Myo10","2185.18355738572","1952.45059005454","2055.41579347348","0.149605095461099","0.0436332379666508","3.4286957015531","0.000606489107008566","0.0129831494714243"
"ENSMUSG00000036155","Mgat5","5302.21945225143","5755.72309259457","5856.5687148458","-0.113431774864854","0.0330969895554886","-3.42725354747689","0.000609719480384989","0.0130252508685353"
"ENSMUSG00000048388","Fam171b","14001.9265247562","15205.2483128109","15159.2988088714","-0.113968291607339","0.0332644776483262","-3.426125995791","0.000612256301410411","0.0130659044032874"
"ENSMUSG00000028270","Gbp2","175.487008927784","104.536996490582","122.374666147799","0.267490469995352","0.0780802378631447","3.42584086980109","0.000612899345875411","0.0130661013601051"
"ENSMUSG00000035686","Thrsp","675.372177329309","567.477485427276","582.160587410458","0.210421806737908","0.061464748179576","3.42345511809692","0.000618304612526479","0.0131677165157369"
"ENSMUSG00000103749","Pcdhgb5","242.22286503295","326.982311127211","284.887513719889","-0.272478528112715","0.0795986713946861","-3.42315422278399","0.000618989475609934","0.0131686976673878"
"ENSMUSG00000027692","Tnik","8648.99695259835","9708.79597253782","9571.33045513739","-0.153193887858108","0.0447913980122024","-3.42016312633005","0.000625835950481611","0.0132869290619757"
"ENSMUSG00000056602","Fry","7667.76220644322","8494.27754183902","8433.52886761545","-0.138055006108458","0.0403747927218297","-3.41933659101648","0.000627740236313359","0.0133136470901233"
"ENSMUSG00000016495","Plgrkt","362.42468700271","300.204428523177","322.320663800124","0.22113482211272","0.0646799128675561","3.41891032793341","0.000628724425472288","0.0133208160648625"
"ENSMUSG00000001506","Col1a1","613.729728771247","344.26704603035","408.579923010749","0.254187956216071","0.0743711500100354","3.41783011533064","0.000631224935784567","0.0133600637075963"
"ENSMUSG00000003559","As3mt","396.231462167703","314.662654953712","357.424124355196","0.245917369562754","0.0719731949278109","3.41679106797202","0.000633638882040191","0.013383673722601"
"ENSMUSG00000028691","Prdx1","3067.58023010755","2733.1010303387","2921.55995593218","0.153004980781593","0.0447962254632382","3.4155775224222","0.000636469098773993","0.0134198378104881"
"ENSMUSG00000028710","Atpaf1","1500.54135685753","1686.35830047644","1581.94116335224","-0.154988044766551","0.0453797564440326","-3.41535646974439","0.000636985899615948","0.0134198378104881"
"ENSMUSG00000034312","Iqsec1","13533.2444797026","14813.3009238125","14554.6344850179","-0.123717665958007","0.0362253815636322","-3.41522050611637","0.000637303963932468","0.0134198378104881"
"ENSMUSG00000026918","Brd3","2283.51438910076","2539.89472102039","2443.09345315887","-0.142942328722371","0.0418612540126965","-3.41466905599666","0.000638595505144762","0.0134332182973"
"ENSMUSG00000067212","H2-T23","321.937696092618","237.756292124207","247.413243766613","0.273788604948006","0.0801866082945192","3.41439313585133","0.000639242646114541","0.0134332182973"
"ENSMUSG00000001016","Ilf2","2399.90606012979","2636.33123582165","2516.69774458739","-0.128202799939","0.0375596275299349","-3.41331393227535","0.000641779665208578","0.0134727981652493"
"ENSMUSG00000041986","Elmod1","7116.46666034284","7961.56105949072","7904.21064240026","-0.14933917935112","0.0437675539268574","-3.41209791163312","0.000644649537371804","0.0135192779378634"
"ENSMUSG00000023022","Lima1","694.892166857799","593.122541546656","639.747114218131","0.196114162047076","0.0575243696817219","3.40923617472319","0.000651450549656273","0.0136341655646336"
"ENSMUSG00000030796","Tead2","124.532223462626","88.4129187901316","109.021055875038","0.278023167049343","0.0815483560077394","3.40930437669347","0.000651287692174049","0.0136341655646336"
"ENSMUSG00000041817","Fam169a","2478.26519007856","2715.64753266228","2671.97552682356","-0.124726049342907","0.0366005843416323","-3.40776114880315","0.000654982000844054","0.0136941723604464"
"ENSMUSG00000041625","Ggact","441.261757673133","371.005525788267","392.425142834945","0.208816084842699","0.0612844706253016","3.40732460788342","0.000656030559606097","0.0137021985676593"
"ENSMUSG00000029561","Oasl2","165.353580554444","102.103473761214","111.243000106624","0.26944792906623","0.0791660990782251","3.40357719028172","0.000665096179065805","0.0138634557446325"
"ENSMUSG00000038486","Sv2a","17788.4776728039","19164.2647574932","18663.525734872","-0.103670375371456","0.0304787637187691","-3.40139699654599","0.000670423884008831","0.0139376889121022"
"ENSMUSG00000039621","Prex1","8450.06151862581","7241.14106567121","7774.21438157254","0.192337289105627","0.0565483318376605","3.40129023890202","0.000670685782236495","0.0139376889121022"
"ENSMUSG00000001313","Rnd2","2959.38672010289","3352.68811640891","3121.57081629698","-0.163315056379598","0.0480243599178262","-3.40067117310973","0.000672206352579047","0.0139552205019306"
"ENSMUSG00000000861","Bcl11a","4753.69777794354","5303.71881974342","5122.95644379135","-0.146194948808683","0.0430015472355132","-3.39976019951083","0.000674449745849063","0.0139877077572218"
"ENSMUSG00000038602","Slc35f1","2979.60044366157","3371.62161434059","3263.91759655867","-0.161882139598132","0.0476296616803899","-3.39876736233007","0.000676902664590001","0.0140244707844451"
"ENSMUSG00000029723","Tsc22d4","2650.39414795589","2282.94865643257","2358.56197249931","0.187545448563649","0.0551982898970925","3.39766773415072","0.000679629100718898","0.0140668211961045"
"ENSMUSG00000021747","4930452B06Rik","441.889959167762","537.543530920146","496.154164956261","-0.224218369229943","0.0660180153894209","-3.396320957353","0.000682982228615805","0.0141220447772466"
"ENSMUSG00000003279","Dlgap1","23074.7442076733","25719.4262949962","25360.7458751025","-0.145128618068422","0.0427417563234001","-3.3954762403848","0.000685093197303782","0.0141514992609393"
"ENSMUSG00000035969","Rusc2","6953.33322049859","7559.62465426613","7309.7383851142","-0.115308229415238","0.0339878046817248","-3.3926354024636","0.000692237098802983","0.0142847525443679"
"ENSMUSG00000031561","Tenm3","4333.25030656223","4954.24320752307","4978.5112619171","-0.172290971847823","0.0508232813298089","-3.39000094719918","0.000698923821755268","0.0144083145854849"
"ENSMUSG00000051855","Mest","1078.51352616055","1281.56370362638","1173.32485351658","-0.207388598275778","0.0611960547392513","-3.38892105315342","0.000701682093848957","0.0144507256390572"
"ENSMUSG00000019539","Rcn3","198.87135680521","137.427374339264","153.825112058779","0.27873264153732","0.0823130840179949","3.38624952354336","0.000708549257732339","0.0145630537867918"
"ENSMUSG00000036550","Cnot1","4323.15218490142","4692.07084575516","4704.46156133532","-0.113060745988783","0.0333955854158601","-3.38549974737345","0.000710487749227543","0.0145691242897681"
"ENSMUSG00000043964","Orai3","739.220660899833","624.032836717901","670.913590770704","0.204990460376614","0.0605528372736031","3.38531552948347","0.000710964784647429","0.0145691242897681"
"ENSMUSG00000079057","Cyp4v3","279.594052002891","219.331790990348","241.568642463939","0.251873557373807","0.074398183114743","3.38547995164542","0.000710538996342553","0.0145691242897681"
"ENSMUSG00000039431","Mtmr7","2095.15764117517","2338.60777481642","2333.63782696732","-0.146417779040596","0.0432586220146021","-3.38470742297738","0.000712541600455944","0.0145869365376358"
"ENSMUSG00000007892","Rplp1","9043.97667153616","7964.04676816157","7952.93410023398","0.165475874520139","0.0489174538459406","3.38275730869568","0.000717620177928047","0.0146663237848311"
"ENSMUSG00000022453","Naga","624.99985607214","528.150599564579","544.93640546244","0.204709837172103","0.0605171947914863","3.38267227814239","0.000717842381707229","0.0146663237848311"
"ENSMUSG00000028033","Kcnq5","4411.03298036675","5098.69756282419","5044.51351198011","-0.182929964862518","0.0541055810761762","-3.38098142971551","0.000722274240842249","0.0147422608663"
"ENSMUSG00000049971","Glt1d1","715.651340154512","820.003848256209","778.303229470719","-0.173464109814172","0.0513386595642131","-3.37882039162335","0.000727975514371984","0.0148439319770311"
